id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.description.sponsorship[],dc.description[],dc.identifier.uri,dc.publisher[],dc.publisher[en_US],dc.source[],dc.subject[],dc.subject[en_US],dc.title.alternative[],dc.title[],dc.title[en_US],dc.type[]
"d13d4aa4-6255-4bd2-88b0-c86e28d354c7","108/39",,"2021-05-20T05:21:31Z","2016-12-08T10:41:25Z","2021-05-20T05:21:31Z","2016-12-08T10:41:25Z","2009","Made available in DSpace on 2016-12-08T10:41:25Z (GMT). No. of bitstreams: 1
main charge - nag-2.jpg: 20104 bytes, checksum: 193367ce5789640021c21f80a2f2a61e (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:31Z (GMT). No. of bitstreams: 1
main charge - nag-2.jpg: 20104 bytes, checksum: 193367ce5789640021c21f80a2f2a61e (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84306",,,,"ARDE||Products||Warhead",,,"MAIN CHARGE - NAG",,
"d173283e-eccf-4b6e-8a72-264ede368312","108/39",,"2021-05-20T05:21:18Z","2016-12-08T10:41:24Z","2021-05-20T05:21:18Z","2016-12-08T10:41:24Z","2009","Made available in DSpace on 2016-12-08T10:41:24Z (GMT). No. of bitstreams: 1
fig 41 lwt target effect 2.jpg: 1478640 bytes, checksum: ebb879e264f121ab6398f1c614b8d0fc (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:18Z (GMT). No. of bitstreams: 1
fig 41 lwt target effect 2.jpg: 1478640 bytes, checksum: ebb879e264f121ab6398f1c614b8d0fc (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84295",,,,"ARDE||Products||Warhead",,,"LWT target effect",,
"d1e0d461-899c-4a01-9a28-93be2d164d35","108/39",,"2021-05-20T05:20:50Z","2016-12-08T10:41:20Z","2021-05-20T05:20:50Z","2016-12-08T10:41:20Z","2009","Made available in DSpace on 2016-12-08T10:41:20Z (GMT). No. of bitstreams: 1
17.jpg: 3595381 bytes, checksum: 79766680a53573b82a8a986908f807a2 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:50Z (GMT). No. of bitstreams: 1
17.jpg: 3595381 bytes, checksum: 79766680a53573b82a8a986908f807a2 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84251",,,,"ARDE||Visits",,,"Mortar",,
"d260efa6-a2b9-46ff-8f03-d0f6fcd26775","108/39",,"2021-05-20T05:21:57Z","2016-12-08T10:40:56Z","2021-05-20T05:21:57Z","2016-12-08T10:40:56Z","2013","Made available in DSpace on 2016-12-08T10:40:56Z (GMT). No. of bitstreams: 5
aaa_0270.jpg: 1220965 bytes, checksum: bca1092b842b183dc4d3f5803a02ee16 (MD5)
aaa_0267.jpg: 3429165 bytes, checksum: b0a7baae285fd5b894177b63e8128203 (MD5)
aaa_0265.jpg: 2766950 bytes, checksum: 202a01962e5b461fd3f374cec397abe0 (MD5)
aaa_0259.jpg: 1266492 bytes, checksum: e37c214df0ee6ead735421ebcffca7c8 (MD5)
aaa_0234.jpg: 2919576 bytes, checksum: 25bef17cae795075e2184994b9d6fa29 (MD5)
  Previous issue date: 2013||Made available in DSpace on 2021-05-20T05:21:57Z (GMT). No. of bitstreams: 5
aaa_0270.jpg: 1220965 bytes, checksum: bca1092b842b183dc4d3f5803a02ee16 (MD5)
aaa_0267.jpg: 3429165 bytes, checksum: b0a7baae285fd5b894177b63e8128203 (MD5)
aaa_0265.jpg: 2766950 bytes, checksum: 202a01962e5b461fd3f374cec397abe0 (MD5)
aaa_0259.jpg: 1266492 bytes, checksum: e37c214df0ee6ead735421ebcffca7c8 (MD5)
aaa_0234.jpg: 2919576 bytes, checksum: 25bef17cae795075e2184994b9d6fa29 (MD5)
  Previous issue date: 2013",,,"http://localhost:8080/xmlui/handle/108/84022",,,,"VIP Visits||21 Oct 2013",,,"Shri Avinash Chander, Secy Dept of Defence R & D, DG DRDO and SA to RM",,
"d2ba4655-0c60-4786-b504-eff8b37f78f6","108/39",,"2021-05-20T05:22:31Z","2016-12-08T10:41:31Z","2021-05-20T05:22:31Z","2016-12-08T10:41:31Z","2009","Made available in DSpace on 2016-12-08T10:41:31Z (GMT). No. of bitstreams: 1
motor tubes and preforms.jpg: 27288 bytes, checksum: a071aca7332573cd8abd8550d42951f2 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:22:31Z (GMT). No. of bitstreams: 1
motor tubes and preforms.jpg: 27288 bytes, checksum: a071aca7332573cd8abd8550d42951f2 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84371",,,,"ARDE||Products||Rockets",,,"Motor tubes and preforms",,
"d3150c58-5452-4ed3-8550-36bdd692e239","108/39",,"2021-05-20T05:22:02Z","2016-12-08T10:41:27Z","2021-05-20T05:22:02Z","2016-12-08T10:41:27Z",,"Made available in DSpace on 2016-12-08T10:41:27Z (GMT). No. of bitstreams: 1
22. user's training at arde.jpg: 2017602 bytes, checksum: 144e10eb3b8e426cec650f4b7bb5887d (MD5)||Made available in DSpace on 2021-05-20T05:22:02Z (GMT). No. of bitstreams: 1
22. user's training at arde.jpg: 2017602 bytes, checksum: 144e10eb3b8e426cec650f4b7bb5887d (MD5)",,,"http://localhost:8080/xmlui/handle/108/84332",,,,"ARDE||Products||Pinaka",,,"User's training at ARDE",,
"d34d2a84-bc1c-44c6-828b-6fbf03dc193f","108/39",,"2021-05-20T05:26:22Z","2016-12-08T10:41:45Z","2021-05-20T05:26:22Z","2016-12-08T10:41:45Z",,"Made available in DSpace on 2016-12-08T10:41:45Z (GMT). No. of bitstreams: 1
dsc00118.jpg: 859685 bytes, checksum: 5de35c43be442de8b595c5f310182d4a (MD5)||Made available in DSpace on 2021-05-20T05:26:22Z (GMT). No. of bitstreams: 1
dsc00118.jpg: 859685 bytes, checksum: 5de35c43be442de8b595c5f310182d4a (MD5)",,,"http://localhost:8080/xmlui/handle/108/84517",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL trial",,
"d4199e2b-4f77-4c3b-b0f1-f87081149625","108/39",,"2021-05-20T05:26:32Z","2016-12-08T10:41:46Z","2021-05-20T05:26:32Z","2016-12-08T10:41:46Z",,"Made available in DSpace on 2016-12-08T10:41:46Z (GMT). No. of bitstreams: 1
dsc00098.jpg: 991813 bytes, checksum: 1d078d565b86b515e179ad40de8704f2 (MD5)||Made available in DSpace on 2021-05-20T05:26:32Z (GMT). No. of bitstreams: 1
dsc00098.jpg: 991813 bytes, checksum: 1d078d565b86b515e179ad40de8704f2 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84523",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL trial",,
"d41a76f8-3442-4572-9dc0-b56624542840","108/39",,"2021-05-20T05:19:40Z","2016-12-08T10:41:12Z","2021-05-20T05:19:40Z","2016-12-08T10:41:12Z","2009","Made available in DSpace on 2016-12-08T10:41:12Z (GMT). No. of bitstreams: 1
picture3.1.jpg: 68870 bytes, checksum: 9f893685163686318e4ed06d9a8fa2cb (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:19:40Z (GMT). No. of bitstreams: 1
picture3.1.jpg: 68870 bytes, checksum: 9f893685163686318e4ed06d9a8fa2cb (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84163",,,,"ARDE||Products||AD Gun",,,"AD Gun",,
"d524bc88-7dcf-445e-bda9-2c7ef1d55cb3","108/39",,"2021-05-20T05:26:36Z","2016-12-08T10:41:47Z","2021-05-20T05:26:36Z","2016-12-08T10:41:47Z",,"Made available in DSpace on 2016-12-08T10:41:47Z (GMT). No. of bitstreams: 1
dsc00119.jpg: 1148747 bytes, checksum: 0741c8b13541e8709474ef8f3d5d5c15 (MD5)||Made available in DSpace on 2021-05-20T05:26:36Z (GMT). No. of bitstreams: 1
dsc00119.jpg: 1148747 bytes, checksum: 0741c8b13541e8709474ef8f3d5d5c15 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84527",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL trial",,
"d55dc769-4109-427a-b03c-6388d0b5ff0e","108/39",,"2021-05-20T05:19:45Z","2016-12-08T10:41:14Z","2021-05-20T05:19:45Z","2016-12-08T10:41:14Z","2009","Made available in DSpace on 2016-12-08T10:41:14Z (GMT). No. of bitstreams: 1
fes-carosuel.jpg: 47505 bytes, checksum: 852ec2d50b18dd849d218170aea4651f (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:19:45Z (GMT). No. of bitstreams: 1
fes-carosuel.jpg: 47505 bytes, checksum: 852ec2d50b18dd849d218170aea4651f (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84180",,,,"ARDE||Products||Abhay ICV||Autoloader Syste",,,"Feed  &  Ejection System-Carousel",,
"d5830a8e-5022-46d2-b4af-8f3f7c50d85f","108/39",,"2021-05-20T05:20:59Z","2016-12-08T10:41:22Z","2021-05-20T05:20:59Z","2016-12-08T10:41:22Z","2009","Made available in DSpace on 2016-12-08T10:41:22Z (GMT). No. of bitstreams: 1
picture8.1.jpg: 191110 bytes, checksum: 1712f8d6b06a6298d1007134ef809c0a (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:59Z (GMT). No. of bitstreams: 1
picture8.1.jpg: 191110 bytes, checksum: 1712f8d6b06a6298d1007134ef809c0a (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84275",,,,"ARDE||Products||AD Gun",,,"AD Gun",,
"d6da2dac-dd4f-450e-ae84-1b4036404d59","108/39","ARDE","2021-05-20T05:27:47Z","2018-04-06T05:24:30Z","2021-05-20T05:27:47Z","2018-04-06T05:24:30Z","2018","Made available in DSpace on 2018-04-06T05:24:30Z (GMT). No. of bitstreams: 1
adrushy mk ii sectional view.jpg: 188432 bytes, checksum: f45e2408d463cfeab2a8cfb2dcaf454a (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:27:47Z (GMT). No. of bitstreams: 1
adrushy mk ii sectional view.jpg: 188432 bytes, checksum: f45e2408d463cfeab2a8cfb2dcaf454a (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153187",,,,,,,"Adrushy Mk II sectional view",,
"d6e29bf3-13e4-46f9-a35a-3c015908d356","108/39",,"2021-05-20T05:29:26Z","2016-12-08T10:41:05Z","2021-05-20T05:29:26Z","2016-12-08T10:41:05Z",,"Made available in DSpace on 2016-12-08T10:41:05Z (GMT). No. of bitstreams: 1
image1.jpg: 2069342 bytes, checksum: 2a9c6c330ab8e22dbdd5ab965b1c7a97 (MD5)||Made available in DSpace on 2021-05-20T05:29:26Z (GMT). No. of bitstreams: 1
image1.jpg: 2069342 bytes, checksum: 2a9c6c330ab8e22dbdd5ab965b1c7a97 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84087",,,,"ARDE||Products||PGM",,,"Fibre Optic Guidance for PGM",,
"d728c342-b09e-4531-aeb9-d464c5a7d024","108/39",,"2021-05-20T05:20:13Z","2016-12-08T10:41:47Z","2021-05-20T05:20:13Z","2016-12-08T10:41:47Z",,"Made available in DSpace on 2016-12-08T10:41:47Z (GMT). No. of bitstreams: 1
dsc00074.jpg: 852737 bytes, checksum: 6a0b29fc39d52e9c93be28e4623bd89f (MD5)||Made available in DSpace on 2021-05-20T05:20:13Z (GMT). No. of bitstreams: 1
dsc00074.jpg: 852737 bytes, checksum: 6a0b29fc39d52e9c93be28e4623bd89f (MD5)",,,"http://localhost:8080/xmlui/handle/108/84531",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL cold climate trial",,
"d77b9d0e-0a01-4993-80fd-0f2829669ea2","108/39",,"2021-05-20T05:20:42Z","2016-12-08T10:41:20Z","2021-05-20T05:20:42Z","2016-12-08T10:41:20Z","2009","Made available in DSpace on 2016-12-08T10:41:20Z (GMT). No. of bitstreams: 1
wm-1.jpg: 37378 bytes, checksum: d571f7ddbe07b62bcebc97204be96655 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:42Z (GMT). No. of bitstreams: 1
wm-1.jpg: 37378 bytes, checksum: d571f7ddbe07b62bcebc97204be96655 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84247",,,,"ARDE||Products||Warhead",,,"Warhead Mechanisms-Prithvi",,
"d7833382-e10b-4930-a4ef-ba6109461950","108/39",,"2021-05-20T05:20:21Z","2016-12-08T10:41:06Z","2021-05-20T05:20:21Z","2016-12-08T10:41:06Z",,"Made available in DSpace on 2016-12-08T10:41:06Z (GMT). No. of bitstreams: 1
infantry weapon system.pdf: 11395007 bytes, checksum: f81810b8c367e437f6e891f1d86af88b (MD5)||Made available in DSpace on 2021-05-20T05:20:21Z (GMT). No. of bitstreams: 1
infantry weapon system.pdf: 11395007 bytes, checksum: f81810b8c367e437f6e891f1d86af88b (MD5)",,,"http://localhost:8080/xmlui/handle/108/84097",,,,"ARDE||Products||Under Barrel Grenade Launcher (UBGL)||Modern Sub Machine Carbine (MSMC)||Light Weight Launcher (LWL||Golden Jubilee Celebration",,,"Infantry Weapon System",,
"d7cc7914-334a-4edb-981c-ba064755af2a","108/39",,"2021-05-20T05:22:43Z","2016-12-08T10:41:29Z","2021-05-20T05:22:43Z","2016-12-08T10:41:29Z","2009","Made available in DSpace on 2016-12-08T10:41:29Z (GMT). No. of bitstreams: 1
velocity test rig.jpg: 323777 bytes, checksum: a2ffe409258a560fc55f2523dd12597f (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:22:43Z (GMT). No. of bitstreams: 1
velocity test rig.jpg: 323777 bytes, checksum: a2ffe409258a560fc55f2523dd12597f (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84349",,,,"ARDE||Test Facilities||Air Armament",,,"Velocity Test Rig",,
"d8b2dda0-420e-4ba8-9ee9-5d31c3c085e1","108/39","ARDE","2021-05-20T05:28:16Z","2018-04-06T05:24:33Z","2021-05-20T05:28:16Z","2018-04-06T05:24:33Z","2018","Made available in DSpace on 2018-04-06T05:24:33Z (GMT). No. of bitstreams: 1
sam-akash.jpg: 8391654 bytes, checksum: d8ea2d25b6165efb8033eaffc564ffc0 (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:28:16Z (GMT). No. of bitstreams: 1
sam-akash.jpg: 8391654 bytes, checksum: d8ea2d25b6165efb8033eaffc564ffc0 (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153215",,,,,,,"SAM AKASH",,
"d8b4eb3b-ac98-4c30-97be-48311d30ae8a","108/39",,"2021-05-20T05:20:33Z","2016-12-08T10:41:19Z","2021-05-20T05:20:33Z","2016-12-08T10:41:19Z","2009","Made available in DSpace on 2016-12-08T10:41:19Z (GMT). No. of bitstreams: 1
munition anti-tank.jpg: 20627 bytes, checksum: dac83c625247f21b58be843b95838c04 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:33Z (GMT). No. of bitstreams: 1
munition anti-tank.jpg: 20627 bytes, checksum: dac83c625247f21b58be843b95838c04 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84237",,,,"ARDE||Products||Mines",,,"MUNITION ANTI-TANK NON DETECTABLE 1A",,
"d8b96b2b-7ab6-4b8a-9cd6-0fbb693fe806","108/39",,"2021-05-20T05:24:19Z","2016-12-08T10:41:38Z","2021-05-20T05:24:19Z","2016-12-08T10:41:38Z","2009","Made available in DSpace on 2016-12-08T10:41:38Z (GMT). No. of bitstreams: 1
68mmrocket.jpg: 54841 bytes, checksum: 232b49387e738d18d091d4056cbda601 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:24:19Z (GMT). No. of bitstreams: 1
68mmrocket.jpg: 54841 bytes, checksum: 232b49387e738d18d091d4056cbda601 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84449",,,,"ARDE||Products||Air Armament||Rockets",,,"68mm Rocket",,
"d96b9769-8006-4d72-99a9-bda3a19f37e0","108/39",,"2021-05-20T05:21:41Z","2016-12-08T10:41:26Z","2021-05-20T05:21:41Z","2016-12-08T10:41:26Z","2009","Made available in DSpace on 2016-12-08T10:41:26Z (GMT). No. of bitstreams: 1
fig. 39 lwt static trial setup.jpg: 607472 bytes, checksum: 964fc7d7bf4cc568212eeaabba8843f9 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:41Z (GMT). No. of bitstreams: 1
fig. 39 lwt static trial setup.jpg: 607472 bytes, checksum: 964fc7d7bf4cc568212eeaabba8843f9 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84317",,,,"ARDE||Products||Warhead",,,"LWT static trial setup",,
"d986159d-c47c-47c9-a4ae-decbfc31eb5b","108/39",,"2021-05-20T05:26:17Z","2016-12-08T10:41:45Z","2021-05-20T05:26:17Z","2016-12-08T10:41:45Z",,"Made available in DSpace on 2016-12-08T10:41:45Z (GMT). No. of bitstreams: 1
dsc00047.jpg: 1108890 bytes, checksum: aa49a8aac2aad52ac4b5968f6cea2bcf (MD5)||Made available in DSpace on 2021-05-20T05:26:17Z (GMT). No. of bitstreams: 1
dsc00047.jpg: 1108890 bytes, checksum: aa49a8aac2aad52ac4b5968f6cea2bcf (MD5)",,,"http://localhost:8080/xmlui/handle/108/84512",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL cold climate trial",,
"d9b2e9f8-baaf-4b3c-b403-e78f239514f5","108/39",,"2021-05-20T05:25:51Z","2016-12-08T10:41:43Z","2021-05-20T05:25:51Z","2016-12-08T10:41:43Z",,"Made available in DSpace on 2016-12-08T10:41:43Z (GMT). No. of bitstreams: 1
29. dr. vk aatre sa to rm 11 april 02.jpg: 558826 bytes, checksum: 1c127483b0b7c1d234edb81667875359 (MD5)||Made available in DSpace on 2021-05-20T05:25:51Z (GMT). No. of bitstreams: 1
29. dr. vk aatre sa to rm 11 april 02.jpg: 558826 bytes, checksum: 1c127483b0b7c1d234edb81667875359 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84496",,,,"ARDE||Products||visit||Dr. VK Aatre",,,"Dr. VK Aatre SA to RM 11 April 02",,
"db0cb589-b78b-4674-b412-93be0ec1c3e0","108/39",,"2021-05-20T05:20:23Z","2016-12-08T10:41:17Z","2021-05-20T05:20:23Z","2016-12-08T10:41:17Z","2009","Made available in DSpace on 2016-12-08T10:41:17Z (GMT). No. of bitstreams: 1
etc.jpg: 308028 bytes, checksum: 50112105ea2f8077ed5bd91c3767b8c6 (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:20:23Z (GMT). No. of bitstreams: 1
etc.jpg: 308028 bytes, checksum: 50112105ea2f8077ed5bd91c3767b8c6 (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84211",,,,"ARDE||Test Facilities",,,"Environmental Testing Centre",,
"db182ade-1c04-4419-bba8-955b9d4e3b09","108/39",,"2021-05-20T05:20:47Z","2016-12-08T10:41:20Z","2021-05-20T05:20:47Z","2016-12-08T10:41:20Z",,"Made available in DSpace on 2016-12-08T10:41:20Z (GMT). No. of bitstreams: 1
fuze e fine 2.jpg: 529502 bytes, checksum: 7abcf661da660287593eea17dba4999b (MD5)||Made available in DSpace on 2021-05-20T05:20:47Z (GMT). No. of bitstreams: 1
fuze e fine 2.jpg: 529502 bytes, checksum: 7abcf661da660287593eea17dba4999b (MD5)",,,"http://localhost:8080/xmlui/handle/108/84244",,,,"ARDE||Products||Munition System||Proximity Fuze",,,"Fuze e fine",,
"db25d9b4-3d49-4713-abbc-1434e0ac9fb2","108/39",,"2021-05-20T05:27:05Z","2016-12-08T10:40:59Z","2021-05-20T05:27:05Z","2016-12-08T10:40:59Z",,"Made available in DSpace on 2016-12-08T10:40:59Z (GMT). No. of bitstreams: 1
dsc00116.jpg: 917917 bytes, checksum: b0818f59a91b3d6c057712bf4aa8d9d0 (MD5)||Made available in DSpace on 2021-05-20T05:27:05Z (GMT). No. of bitstreams: 1
dsc00116.jpg: 917917 bytes, checksum: b0818f59a91b3d6c057712bf4aa8d9d0 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84048",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL trial",,
"db3d9c8c-352e-4138-ad9e-d2cb87367842","108/39","ARDE","2021-05-20T05:27:39Z","2018-04-06T05:24:32Z","2021-05-20T05:27:39Z","2018-04-06T05:24:32Z","2018","Made available in DSpace on 2018-04-06T05:24:32Z (GMT). No. of bitstreams: 1
51mm smk.jpg: 842927 bytes, checksum: 3787a7b8b5f81641dc3a7483411099e7 (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:27:39Z (GMT). No. of bitstreams: 1
51mm smk.jpg: 842927 bytes, checksum: 3787a7b8b5f81641dc3a7483411099e7 (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153206",,,,,,,"51mm SMK",,
"db724bbd-23bc-4f6a-a950-73ba1f8a90b3","108/39",,"2021-05-20T05:28:44Z","2016-12-08T10:41:01Z","2021-05-20T05:28:44Z","2016-12-08T10:41:01Z",,"Made available in DSpace on 2016-12-08T10:41:01Z (GMT). No. of bitstreams: 1
tirc.pdf: 5900926 bytes, checksum: 7556355a436ffb11291267449f8637b3 (MD5)||Made available in DSpace on 2021-05-20T05:28:44Z (GMT). No. of bitstreams: 1
tirc.pdf: 5900926 bytes, checksum: 7556355a436ffb11291267449f8637b3 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84061",,,,"Golden Jubilee Celebrat",,,"Knowledge Centre",,
"dc41fbc9-f7dd-4b37-8d84-daeaca50681e","108/39",,"2021-05-20T05:22:49Z","2016-12-08T10:40:56Z","2021-05-20T05:22:49Z","2016-12-08T10:40:56Z",,"Made available in DSpace on 2016-12-08T10:40:56Z (GMT). No. of bitstreams: 1
dsc00041.jpg: 1248865 bytes, checksum: 56c1f29b5d09448f33b2a0b77a37b171 (MD5)||Made available in DSpace on 2021-05-20T05:22:49Z (GMT). No. of bitstreams: 1
dsc00041.jpg: 1248865 bytes, checksum: 56c1f29b5d09448f33b2a0b77a37b171 (MD5)",,,"http://localhost:8080/xmlui/handle/108/84023",,,,"ARDE||Products||UBGL||Under Barrel Grenade Launcher",,,"UBGL cold climate trial",,
"dd79cdcd-fb00-415e-9e9b-f4b69e1840ed","108/39","ARDE","2021-05-20T05:28:07Z","2018-04-06T05:24:33Z","2021-05-20T05:28:07Z","2018-04-06T05:24:33Z","2018","Made available in DSpace on 2018-04-06T05:24:33Z (GMT). No. of bitstreams: 1
sam ad.jpg: 9354473 bytes, checksum: fab5e8eab00295c531f8efe56529d806 (MD5)
  Previous issue date: 2018||Made available in DSpace on 2021-05-20T05:28:07Z (GMT). No. of bitstreams: 1
sam ad.jpg: 9354473 bytes, checksum: fab5e8eab00295c531f8efe56529d806 (MD5)
  Previous issue date: 2018",,,"http://localhost:8080/xmlui/handle/108/153211",,,,,,,"SAM AD",,
"dde96b8f-6528-4920-a828-f15476922a97","108/39",,"2021-05-20T05:26:26Z","2016-12-08T10:41:46Z","2021-05-20T05:26:26Z","2016-12-08T10:41:46Z",,"Made available in DSpace on 2016-12-08T10:41:46Z (GMT). No. of bitstreams: 1
ph81c4~1.jpg: 2686804 bytes, checksum: f72f283a5eb3fd032f53db28221476ac (MD5)||Made available in DSpace on 2021-05-20T05:26:26Z (GMT). No. of bitstreams: 1
ph81c4~1.jpg: 2686804 bytes, checksum: f72f283a5eb3fd032f53db28221476ac (MD5)",,,"http://localhost:8080/xmlui/handle/108/84519",,,,"ARDE||Support Facilities||TIRC||Library",,,"Book Exibition in ARDE",,
"ddee538d-40ee-4c36-8981-5b1d164dc1c3","108/39",,"2021-05-20T05:19:09Z","2016-12-08T10:41:10Z","2021-05-20T05:19:09Z","2016-12-08T10:41:10Z",,"Made available in DSpace on 2016-12-08T10:41:10Z (GMT). No. of bitstreams: 1
image22.jpg: 251217 bytes, checksum: 4a157d75e35c226304d001ba4305f15d (MD5)||Made available in DSpace on 2021-05-20T05:19:09Z (GMT). No. of bitstreams: 1
image22.jpg: 251217 bytes, checksum: 4a157d75e35c226304d001ba4305f15d (MD5)",,,"http://localhost:8080/xmlui/handle/108/84139",,,,"ARDE||Products||PGM",,,"GPS Simulator  &  Receiver Test Set up",,
"de3eb1b8-7427-4a94-9af1-a6172cdd80b0","108/39",,"2021-05-20T05:21:51Z","2016-12-08T10:41:26Z","2021-05-20T05:21:51Z","2016-12-08T10:41:26Z","2009","Made available in DSpace on 2016-12-08T10:41:26Z (GMT). No. of bitstreams: 1
slide31.jpg: 73766 bytes, checksum: 01c74b8e931fdbf2ebf708cf7905417b (MD5)
  Previous issue date: 2009||Made available in DSpace on 2021-05-20T05:21:51Z (GMT). No. of bitstreams: 1
slide31.jpg: 73766 bytes, checksum: 01c74b8e931fdbf2ebf708cf7905417b (MD5)
  Previous issue date: 2009",,,"http://localhost:8080/xmlui/handle/108/84322",,,,"ARDE||Products",,,"120mm HESH Technology",,
"de658a5f-fa35-46e3-9fd0-ea06e215d9d8","108/39",,"2021-05-20T05:19:01Z","2017-01-23T07:36:51Z","2021-05-20T05:19:01Z","2017-01-23T07:36:51Z","2015","Made available in DSpace on 2017-01-23T07:36:51Z (GMT). No. of bitstreams: 5
dsc_0965.jpg: 28644 bytes, checksum: 9d11e922490ef27e8e6fcbf83e7c897d (MD5)
dsc_0969.jpg: 30856 bytes, checksum: 6837d0abd0e04b04ffbc56c6426db31e (MD5)
dsc_0974.jpg: 24972 bytes, checksum: f69fbf0abba09339f4a5c6130c58c40d (MD5)
dsc_0975.jpg: 25014 bytes, checksum: c8c9765455457803f86a742f8bc5bd8a (MD5)
dsc_1007.jpg: 35974 bytes, checksum: 94188295e4a27a236a45175b853bd32d (MD5)
  Previous issue date: 2015||Made available in DSpace on 2021-05-20T05:19:01Z (GMT). No. of bitstreams: 5
dsc_0965.jpg: 28644 bytes, checksum: 9d11e922490ef27e8e6fcbf83e7c897d (MD5)
dsc_0969.jpg: 30856 bytes, checksum: 6837d0abd0e04b04ffbc56c6426db31e (MD5)
dsc_0974.jpg: 24972 bytes, checksum: f69fbf0abba09339f4a5c6130c58c40d (MD5)
dsc_0975.jpg: 25014 bytes, checksum: c8c9765455457803f86a742f8bc5bd8a (MD5)
dsc_1007.jpg: 35974 bytes, checksum: 94188295e4a27a236a45175b853bd32d (MD5)
  Previous issue date: 2015",,,"http://localhost:8080/xmlui/handle/108/123935",,,,,,,"VIP VISIT AIR MARSHAL PANKAJ ANEJA , VSM ,DG (SYSTEMS )",,
